Brand,Model,Processor,RAM,Storage Capacity,Display Size,OS,GPU,Weight,Warranty,Price,
Asus,Zenbook UX510UW-FI095T,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 960M,2,3,379308.00,
Mediacom,SmartBook Edge,Intel Celeron Quad Core N3450 1.1GHz,4GB,32GB SSD,"13.3""",Windows,Intel HD Graphics 500,1.2,2,107748.00,
Asus,ROG Strix,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1060,2.3,1,481508.00,
Dell,Latitude 5580,Intel Core i7 7600U 2.8GHz,8GB,256GB SSD,"15.6""",Windows,Nvidia GeForce 930MX,1.93,1,399748.00,
Dell,Inspiron 5570,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,"15.6""",Windows,AMD Radeon 530,2.2,1,232724.00,
HP,250 G6,Intel Pentium Quad Core N3710 1.6GHz,4GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 405,1.86,2,116216.00,
HP,Omen 15-ce006nv,Intel Core i7 7700HQ 2.8GHz,12GB,1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1060,2.62,3,525308.00,
Lenovo,Thinkpad E470,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"14.0""",Windows,Nvidia GeForce 940MX,1.87,3,250828.00,
Dell,XPS 13,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,"13.3""",Windows,Intel UHD Graphics 620,1.2,3,408508.00,
Dell,Vostro 5468,Intel Core i3 6006U 2GHz,4GB,128GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.6,3,214620.00,
HP,Envy 13-AB020nr,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.34,2,334340.00,
Acer,Aspire 7,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,"15.6""",Linux,Nvidia GeForce GTX 1050,2.4,3,233016.00,
Asus,VivoBook X540YA-XX519T,AMD E-Series 7110 1.8GHz,4GB,500GB HDD,"15.6""",Windows,AMD Radeon R2 Graphics,2,1,101908.00,
HP,ProBook 450,Intel Core i3 7100U 2.4GHz,4GB,128GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.1,2,205860.00,
Lenovo,ThinkPad E470,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"14.0""",Windows,Intel HD Graphics 620,1.87,2,229220.00,
Lenovo,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,Intel Core i5 6200U 2.3GHz,4GB,1TB HDD,"15.6""",No OS,Intel HD Graphics 520,2.15,2,134904.00,
HP,250 G6,Intel Core i3 6006U 2GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,1.86,2,115924.00,
Lenovo,ThinkPad T570,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,"15.6""",Windows,Intel HD Graphics 620,1.99,2,504868.00,
Lenovo,IdeaPad 320-15ISK,Intel Core i3 6006U 2GHz,4GB,128GB SSD,"15.6""",Windows,Intel HD Graphics 520,2.2,2,145708.00,
Dell,Latitude 5580,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,1.9,2,325872.00,
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1070,4.42,2,788108.00,
HP,17-X047na (i3-6006U/8GB/1TB/W10),Intel Core i3 6006U 2GHz,8GB,1TB HDD,"17.3""",Windows,Intel HD Graphics 520,2.65,2,158848.00,
HP,ProBook 470,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,"17.3""",Windows,Nvidia GeForce 930MX,2.63,2,373760.00,
Asus,A541NA-GO342 (N3350/4GB/500GB/Linux),Intel Celeron Dual Core N3350 1.1GHz,4GB,500GB HDD,"15.6""",Linux,Intel HD Graphics 500,2,2,65408.00,
Mediacom,SmartBook 130,Intel Atom x5-Z8350 1.44GHz,4GB,32GB Flash Storage,"13.3""",Windows,Intel HD Graphics,1.35,3,74460.00,
Lenovo,IdeaPad 320-17IKB,Intel Core i7 7500U 2.7GHz,6GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce 940MX,2.8,2,277108.00,
HP,15-bw007nv (A10-9620P/6GB/128GB/Radeon,AMD A10-Series A10-9620P 2.5GHz,6GB,128GB SSD,"15.6""",Windows,AMD Radeon 530,1.91,2,165856.00,
Dell,Vostro 3568,Intel Core i3 6006U 2GHz,4GB,1TB HDD,"15.6""",Windows,AMD Radeon R5 M420,2.18,2,180164.00,
Acer,Spin SP111-31,Intel Celeron Dual Core N3350 2.0GHz,4GB,32GB Flash Storage,"11.6""",Windows,Intel HD Graphics 500,1.25,2,101908.00,
Lenovo,V330-15IKB (i3-7130U/4GB/128GB/FHD/W10),Intel Core i3 7130U 2.7GHz,4GB,128GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.05,2,183960.00,
HP,EliteBook 1030,Intel Core M 6Y75 1.2GHz,16GB,512GB SSD,"13.3""",Windows,Intel HD Graphics 515,1.16,2,573780.00,
Lenovo,Thinkpad P71,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,"17.3""",Windows,Nvidia Quadro M620M,3.4,2,875708.00,
Asus,FX553VD-DM627T (i5-7300HQ/8GB/1TB,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.5,3,244988.00,
Dell,XPS 13,Intel Core i5 8250U 1.6GHz,8GB,128GB SSD,"13.3""",Windows,Intel UHD Graphics 620,1.21,2,466908.00,
Dell,Latitude 5580,Intel Core i5 7300U 2.6GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 620,1.93,2,280028.00,
Fujitsu,Lifebook A557,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 620,2.2,2,215788.00,
Lenovo,IdeaPad 320-15IAP,Intel Pentium Quad Core N4200 1.1GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 505,2.2,2,100448.00,
Lenovo,ThinkPad L470,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"14.0""",Windows,Intel HD Graphics 620,2.02,2,289080.00,
HP,ZBook 17,Intel Core i5 7440HQ 2.8GHz,8GB,500GB HDD,"17.3""",Windows,Nvidia Quadro M1200,3.14,2,543120.00,
HP,14-am079na (N3710/8GB/2TB/W10),Intel Pentium Quad Core N3710 1.6GHz,8GB,2TB HDD,"14.0""",Windows,Intel HD Graphics 405,1.94,2,113588.00,
HP,15-cd005nv (A9-9420/6GB/256GB/Radeon,AMD A9-Series A9-9420 3GHz,6GB,256GB SSD,"15.6""",Windows,AMD Radeon 530,1.95,3,189508.00,
Lenovo,Thinkpad E570,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.3,2,242360.00,
Lenovo,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),Intel Core i5 8250U 1.6GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 620,2.05,2,200020.00,
Mediacom,SmartBook 141,Intel Atom x5-Z8350 1.44GHz,4GB,32GB SSD,"14.0""",Windows,Intel HD Graphics,1.4,2,72708.00,
Toshiba,Tecra X40-D-10H,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.24,2,544580.00,
Lenovo,IdeaPad Y910-17ISK,Intel Core i7 6820HK 2.7GHz,32GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1070,4.6,2,777596.00,
MSI,GT73VR Titan,Intel Core i7 7820HK 2.9GHz,16GB,512GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1070,4.14,2,796868.00,
Dell,Inspiron 3567,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"15.6""",Linux,AMD Radeon R5 M430,2.2,2,218708.00,
Mediacom,SmartBook Edge,Intel Celeron Quad Core N3450 1.1GHz,4GB,32GB SSD,"14.0""",Windows,Intel HD Graphics 500,1.45,2,113588.00,
Dell,Latitude 5580,Intel Core i5 7300U 2.6GHz,8GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 620,1.9,2,294336.00,
HP,ProBook 430,Intel Core i3 7100U 2.4GHz,4GB,128GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.49,2,209948.00,
Dell,Latitude 5580,Intel Core i7 7600U 2.8GHz,16GB,256GB SSD,"15.6""",Windows,Nvidia GeForce 930MX,1.93,3,448804.00,
Dell,Chromebook 11,Intel Celeron Dual Core N3060 1.6GHz,4GB,16GB Flash Storage,"11.6""",Chrome OS,Intel HD Graphics 400,1.26,2,86140.00,
MSI,GT80S 6QE,Intel Core i7 6820HK 2.7GHz,16GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 980M,4.5,2,685908.00,
HP,Omen 17-AN010nv,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1050,3.78,2,437416.00,
Lenovo,Thinkpad T460s,Intel Core i7 6600U 2.6GHz,12GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.4,2,488516.00,
Lenovo,Ideapad 320-15IKBR,Intel Core i7 8550U 1.8GHz,12GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 620,2.2,2,177828.00,
Asus,ROG Strix,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1060,2.73,2,516840.00,
Asus,TP501UA-CJ131T (i5-7200U/8GB/1TB/W10),Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 520,2.2,2,215788.00,
Lenovo,IdeaPad 320-15ABR,AMD A12-Series 9720P 3.6GHz,12GB,512GB SSD,"15.6""",Windows,AMD Radeon 530,2.2,2,277108.00,
Dell,Inspiron 3179,Intel Core M 7Y30 1.0GHz,4GB,128GB SSD,"11.6""",Windows,Intel HD Graphics 615,1.39,2,176076.00,
Samsung,Notebook Odyssey,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.5,2,496108.00,
Lenovo,V320-17ISK (i3-6006U/4GB/500GB/FHD/No,Intel Core i3 6006U 2GHz,4GB,500GB HDD,"17.3""",No OS,Intel HD Graphics 520,2.8,2,154468.00,
Lenovo,IdeaPad 110-15ISK,Intel Core i3 6100U 2.3GHz,8GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 520,2.29,2,134028.00,
Lenovo,ThinkPad Yoga,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.37,2,591300.00,
Lenovo,Thinkpad T470p,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 630,1.7,2,430408.00,
Dell,Latitude 5289,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 620,1.34,2,487640.00,
Dell,Precision 3520,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,"15.6""",Windows,Nvidia Quadro M620,2.06,2,514796.00,
HP,EliteBook 850,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,1.84,2,355948.00,
HP,ProBook 450,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 620,2.1,2,195056.00,
Acer,Aspire 1,Intel Celeron Quad Core N3450 1.1GHz,4GB,32GB Flash Storage,"14.0""",Windows,Intel HD Graphics 500,1.6,2,96068.00,
MSI,Laptop MSI,Intel Core i7 6820HK 2.7GHz,16GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 970M,4.14,2,642108.00,
Dell,Vostro 3568,Intel Core i3 6006U 2GHz,4GB,1TB HDD,"15.6""",Linux,AMD Radeon R5 M420,2.18,2,135780.00,
MSI,GS63VR 7RF,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  2TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1060,1.8,2,671308.00,
Toshiba,Tecra Z50-C-144,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,2.2,2,408508.00,
Lenovo,IdeaPad 310-15IKB,Intel Core i5 7200U 2.5GHz,6GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 620,2.4,1,164688.00,
Lenovo,Yoga 720-15IKB,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 630,2,1,379308.00,
Acer,Swift SF114-31-P5HY,Intel Pentium Quad Core N3710 1.6GHz,4GB,128GB Flash Storage,"14.0""",Windows,Intel HD Graphics 405,1.6,1,101908.00,
Lenovo,Thinkpad P51,Intel Xeon E3-1535M v6 3.1GHz,32GB,1TB SSD,"15.6""",Windows,Nvidia Quadro M2200M,2.5,1,1430508.00,
Dell,Inspiron 7559,Intel Core i7 6700HQ 2.6GHz,16GB,1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 960<U+039C>,2.59,2,256668.00,
Dell,Vostro 3568,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,"15.6""",Linux,Intel HD Graphics 520,2.18,2,129356.00,
Dell,Inspiron 3567,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,"15.6""",Linux,Intel HD Graphics 520,2.25,1,104828.00,
Dell,Latitude 5580,Intel Core i5 7300U 2.6GHz,4GB,500GB HDD,"15.6""",Linux,Intel HD Graphics 620,1.93,2,253748.00,
Asus,FX753VD-GC007T (i7-7700HQ/8GB/1TB,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1050,3,1,341056.00,
Dell,Vostro 3568,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,"15.6""",Linux,AMD Radeon R5 M420,2.18,1,166148.00,
HP,EliteBook 850,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,"15.6""",Windows,Intel HD Graphics 620,1.84,3,405588.00,
MSI,GT62VR 7RE,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1070,2.94,2,661964.00,
Acer,CB5-132T-C9KK (N3160/4GB/32GB/Chrome,Intel Celeron Quad Core N3160 1.6GHz,4GB,32GB Flash Storage,"11.6""",Chrome OS,Intel HD Graphics 400,1.25,2,110668.00,
HP,ProBook 650,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,2.31,2,328208.00,
Lenovo,ThinkPad T470,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.65,2,427780.00,
Dell,Inspiron 5570,Intel Core i5 8250U 1.6GHz,4GB,1TB HDD,"15.6""",Windows,AMD Radeon 530,2.2,2,226592.00,
Fujitsu,LifeBook A557,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.2,2,233308.00,
HP,EliteBook 850,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,1.88,2,272144.00,
Lenovo,IdeaPad 320-15IKB,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,"15.6""",Windows,Nvidia GeForce 920MX,2.2,3,262508.00,
Mediacom,SmartBook 140,Intel Atom x5-Z8350 1.44GHz,2GB,32GB Flash Storage,"14.0""",Windows,Intel HD Graphics,1.4,2,69788.00,
Lenovo,IdeaPad 320-15IKBN,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,"15.6""",No OS,Intel HD Graphics 620,2.2,2,136656.00,
Asus,Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10),Intel Core i5 7200U 2.5GHz,6GB,1TB HDD,"13.3""",Windows,Intel HD Graphics 620,1.5,2,186588.00,
Dell,XPS 15,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,"15.6""",Windows,Nvidia GeForce GTX 1050,2,2,531440.00,
Asus,ZenBook 3,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.1,2,554800.00,
Dell,Inspiron 7567,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050 Ti,2.62,2,431868.00,
Lenovo,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10),Intel Core i5 8250U 1.6GHz,4GB,256GB SSD,"15.6""",Windows,Intel UHD Graphics 620,1.8,2,242068.00,
Lenovo,Ideapad 320-15ISK,Intel Core i3 6006U 2GHz,4GB,1TB HDD,"15.6""",Windows,Nvidia GeForce 920MX ,2.2,2,169068.00,
Asus,X541NA-GO414T (N3350/8GB/1TB/W10),Intel Celeron Dual Core N3350 1.1GHz,8GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 500,2,2,116508.00,
Asus,VivoBook Pro,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,1.99,1,264552.00,
Dell,XPS 13,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,"13.3""",Windows,Intel UHD Graphics 620,1.23,1,545748.00,
Lenovo,IdeaPad 100S-14IBR,Intel Celeron Dual Core N3060 1.6GHz,2GB,32GB Flash Storage,"14.0""",Windows,Intel HD Graphics 400,1.42,1,72708.00,
Lenovo,Thinkpad Yoga,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.37,0,513044.00,
Dell,XPS 15,Intel Core i7 7700HQ 2.8GHz,16GB,1TB SSD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.06,1,700508.00,
Lenovo,Legion Y520-15IKBN,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050M,2.5,2,323828.00,
HP,17-AK091ND (A9-9420/8GB/1TB/W10),AMD A9-Series 9420 3GHz,8GB,1TB HDD,"17.0""",Windows,AMD Radeon R5,2.6,1,151840.00,
Lenovo,ThinkPad X1,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.14,1,715400.00,
Asus,ROG GL553VE-FY022,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,"15.6""",No OS,Nvidia GeForce GTX 1050 Ti,2.5,1,341348.00,
Acer,Extensa EX2540,Intel Core i3 6006U 2GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,2.4,1,131400.00,
Lenovo,IdeaPad 100S-14IBR,Intel Celeron Dual Core N3060 1.6GHz,4GB,32GB Flash Storage,"14.0""",Windows,Intel HD Graphics,1.43,1,80008.00,
Acer,Swift 3,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel Graphics 620,1.8,1,268348.00,
Razer,Blade Pro,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD,"14.0""",Windows,Nvidia GeForce GTX 1060,1.95,1,758908.00,
Toshiba,Portege Z30-C-16J,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.2,0,354196.00,
Lenovo,Thinkpad X270,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 620,1.36,3,462528.00,
Asus,ROG G701VI,Intel Core i7 6820HK 2.7GHz,32GB,512GB SSD,"17.3""",Windows,Nvidia GeForce GTX 1080,3.8,3,817308.00,
Acer,A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,"15.6""",Linux,Nvidia GeForce GTX 1050,2.4,1,207028.00,
Dell,XPS 13,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,"13.3""",Windows,Intel UHD Graphics 620,1.2,2,423108.00,
MSI,GL62M 7REX,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050 Ti,2.2,2,347772.00,
HP,250 G6,Intel Core i3 6006U 2GHz,4GB,500GB HDD,"15.6""",No OS,Intel HD Graphics 520,1.86,2,106288.00,
Toshiba,Tecra A50-D-11M,Intel Core i5 7200U 2.5GHz,8GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 620,2,2,310688.00,
Dell,Inspiron 5570,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,"15.6""",Windows,AMD Radeon 530,2.2,2,268348.00,
Dell,Inspiron 5570,Intel Core i7 8550U 1.8GHz,16GB,256GB SSD +  2TB HDD,"15.6""",Windows,AMD Radeon 530,2.2,2,331420.00,
Lenovo,IdeaPad Y700-15ISK,Intel Core i7 6700HQ 2.6GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 960,3.31,2,349232.00,
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,32GB,512GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1070,4.42,2,918924.00,
Dell,Latitude E7470,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.56,2,358868.00,
Lenovo,Ideapad 320-15IAP,Intel Celeron Dual Core N3350 1.1GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 500,2.2,2,122348.00,
Lenovo,IdeaPad 320-15ISK,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,2.2,2,156220.00,
HP,15-ay047nv (i3-6006U/6GB/1TB/Radeon,Intel Core i3 6006U 2GHz,6GB,1TB HDD,"15.6""",Windows,AMD Radeon R5 M430,2.04,2,157388.00,
MSI,GP72VR Leopard,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1060,2.7,2,433912.00,
Toshiba,Satellite Pro,Intel Core i3 6100U 2.1GHz,4GB,128GB SSD,"15.6""",Windows,Intel HD Graphics 520,2.1,2,145416.00,
Dell,Latitude 3580,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 620,2.06,3,278860.00,
HP,15-bs012nv (i7-7500U/8GB/1TB/Radeon,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,"15.6""",Windows,AMD Radeon 530,2.1,2,217540.00,
Toshiba,Tecra Z50-D-10E,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,2,2,367336.00,
Acer,Aspire 3,Intel Core i3 6006U 2GHz,4GB,128GB SSD,"15.6""",Linux,Intel HD Graphics 520,2.1,2,120304.00,
Microsoft,Surface Laptop,Intel Core i7 7600U 2.8GHz,8GB,256GB SSD,"13.5""",Windows,Intel Iris Plus Graphics 640,1.25,2,545164.00,
Lenovo,V310-15ISK (i5-7200U/8GB/1TB,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,AMD Radeon R5 M430,1.9,2,238564.00,
Lenovo,Yoga 720-13IKB,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.3,2,301928.00,
Lenovo,IdeaPad 320-15AST,AMD E-Series E2-9000 2.2GHz,4GB,128GB SSD,"15.6""",Windows,AMD Radeon R2 Graphics,2.2,0,101908.00,
HP,Pavilion X360,Intel Core i3 7100U 2.4GHz,4GB,128GB SSD,"14.0""",Windows,Nvidia GeForce 940MX,1.63,2,204108.00,
MSI,GP62 7RDX,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.4,3,377848.00,
Asus,Zenbook 3,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.1,1,331420.00,
HP,Chromebook X360,Intel Celeron Dual Core N3350 1.1GHz,8GB,64GB Flash Storage,"11.6""",Chrome OS,Intel HD Graphics 500,1.4,2,144540.00,
LG,Gram 15Z975,Intel Core i7 8550U 1.8GHz,8GB,512GB SSD,"15.6""",Windows,Intel HD Graphics 620,1.09,3,671308.00,
Acer,Aspire VX5-591G,Intel Core i5 7300HQ 2.5GHz,16GB,256GB SSD,"15.6""",Windows,Nvidia GeForce GTX 1050 Ti,2.5,2,379308.00,
MSI,GV62M 7RD,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.2,3,291124.00,
Asus,L502NA-GO052T (N3350/4GB/128GB/W10),Intel Celeron Dual Core N3350 1.1GHz,4GB,128GB SSD,"15.6""",Windows,Intel HD Graphics 500,1.86,2,122348.00,
Dell,Alienware 15,Intel Core i5 7300HQ 2.5GHz,16GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1060,3.21,2,598892.00,
HP,17-bs000nv I3,Intel Core i3 6006U 2GHz,4GB,256GB SSD,"17.3""",Windows,AMD Radeon R5 520,2.5,2,204108.00,
Lenovo,Yoga 730,Intel Core i7 8550U 1.8GHz,8GB,512GB SSD,"13.3""",Windows,Intel UHD Graphics 620,1.19,2,437708.00,
Dell,Alienware 15,Intel Core i7 7820HK 2.9GHz,16GB,256GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1070,3.49,2,821396.00,
HP,250 G6,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"15.6""",Windows,AMD Radeon 520,1.86,2,178704.00,
Dell,Inspiron 3567,Intel Core i3 6006U 2GHz,4GB,1TB HDD,"15.6""",Windows,AMD Radeon R5 M430,2.2,1,159140.00,
HP,17-Y002nv (A10-9600P/6GB/2TB/Radeon,AMD A10-Series 9600P 2.4GHz,6GB,2TB HDD,"17.3""",Windows,AMD Radeon R7 M440,2.65,1,166148.00,
Lenovo,V110-15ISK (3855U/4GB/500GB/W10),Intel Celeron Dual Core 3855U 1.6GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 510,2.1,1,92856.00,
Acer,Chromebook 14,Intel Celeron Dual Core 3855U 1.6GHz,4GB,32GB Flash Storage,"14.0""",Chrome OS,Intel HD Graphics 510,1.45,1,109500.00,
Lenovo,IdeaPad 520s-14IKB,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.7,3,204108.00,
HP,ZBook 17,Intel Core i7 7700HQ 2.8GHz,8GB,500GB HDD,"17.3""",Windows,Nvidia Quadro M1200,3.14,2,556844.00,
Lenovo,ThinkPad X1,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.42,1,756280.00,
Toshiba,Satellite Pro,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.5,1,284116.00,
Acer,TravelMate B117-M,Intel Celeron Dual Core N3050 1.6GHz,4GB,32GB Flash Storage,"11.6""",Windows,Intel HD Graphics,1.4,1,78548.00,
Lenovo,Yoga 910-13IKB,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.38,2,510708.00,
Asus,Chromebook Flip,Intel Core M M3-6Y30 0.9GHz,4GB,64GB Flash Storage,"12.5""",Chrome OS,Intel HD Graphics 515,1.2,3,195348.00,
